"DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_CIUDAD","Ciudad","Value","Flag Codes","Flags"
"2010-V08","2010 jul-sep","CL041021","Coquimbo",6.74792708752505,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL041012","La Serena",10.4194419393285,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL043013","Ovalle",5.07037284094585,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL051013","Valparaíso",9.3324257574381,,
"2010-V08","2010 jul-sep","CL0510_31_91","Viña del Mar",11.8976234573543,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL056011","San Antonio",11.8671000667182,,
"2010-V08","2010 jul-sep","CL13101_AGR","Gran Santiago",7.85032382570236,,
"2010-V08","2010 jul-sep","CL061011","Rancagua",8.66960424141298,,
"2010-V08","2010 jul-sep","CL063012","San Fernando",3.85092800670188,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL073011","Curicó",5.8463894589765,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL071013","Talca",7.39024933782224,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL074012","Linares",11.120809473294,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL1610_11_31","Chillán",9.98589771222762,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL0810_11_31_81","Concepción",7.12852723402664,,
"2010-V08","2010 jul-sep","CL0811_02_21","Talcahuano",11.8025826887591,,
"2010-V08","2010 jul-sep","CL081061","Lota",10.3516250958262,,
"2010-V08","2010 jul-sep","CL081021","Coronel",11.106332215953,,
"2010-V08","2010 jul-sep","CL083011","Los Ángeles",9.5756762874018,,
"2010-V08","2010 jul-sep","CL092011","Angol",7.91205858446718,,
"2010-V08","2010 jul-sep","CL091013","Temuco",9.33468858997176,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL141012","Valdivia",7.2431727958346,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL103011","Osorno",10.7110862069224,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL101013","Puerto Montt",4.72603565316637,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL111011","Coyhaique",4.0293011360806,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL112011","Puerto Aysén",10.7634272476728,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V08","2010 jul-sep","CL121011","Punta Arenas",4.48834278880832,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","_T","Total Nacional",7.62355702334366,,
"2010-V09","2010 ago-oct","CL151011","Arica",8.74791685089834,,
"2010-V09","2010 ago-oct","CL011071","Alto Hospicio",5.04135739336315,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL011011","Iquique",5.17046402994522,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL021011","Antofagasta",7.77432077066203,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL022011","Calama",6.47400770898477,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL031011","Copiapó",7.70760172540336,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL033011","Vallenar",6.95344147970979,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL041021","Coquimbo",8.20310563938969,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL041012","La Serena",9.85163346265718,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL043013","Ovalle",6.5931010983268,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL051013","Valparaíso",8.29786354118778,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL0510_31_91","Viña del Mar",10.4219935642299,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL056011","San Antonio",12.0558469924144,,
"2010-V09","2010 ago-oct","CL13101_AGR","Gran Santiago",7.62713450013363,,
"2010-V09","2010 ago-oct","CL061011","Rancagua",7.63459946087635,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL063012","San Fernando",4.18818133353089,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL073011","Curicó",4.66644572815846,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL071013","Talca",7.4914975890324,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL074012","Linares",10.2163190735092,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL1610_11_31","Chillán",10.5039427604306,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL0810_11_31_81","Concepción",6.80897908478561,,
"2010-V09","2010 ago-oct","CL0811_02_21","Talcahuano",10.0674067424238,,
"2010-V09","2010 ago-oct","CL081061","Lota",10.7635224747965,,
"2010-V09","2010 ago-oct","CL081021","Coronel",10.4636576562077,,
"2010-V09","2010 ago-oct","CL083011","Los Ángeles",8.72922400067043,,
"2010-V09","2010 ago-oct","CL092011","Angol",8.55389564601918,,
"2010-V09","2010 ago-oct","CL091013","Temuco",8.09260194752768,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL141012","Valdivia",8.36418076547631,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL103011","Osorno",10.6875633219578,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL101013","Puerto Montt",4.73797050646891,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL111011","Coyhaique",3.81560998108229,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL112011","Puerto Aysén",9.78764876540608,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V09","2010 ago-oct","CL121011","Punta Arenas",3.0661458466884,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","_T","Total Nacional",7.0514165206924,,
"2010-V10","2010 sep-nov","CL151011","Arica",8.09603942380158,,
"2010-V10","2010 sep-nov","CL011071","Alto Hospicio",4.54085723133796,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL011011","Iquique",5.98990397157744,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL021011","Antofagasta",6.74991944451147,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL022011","Calama",6.17278223610966,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL031011","Copiapó",6.84274362521753,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL033011","Vallenar",4.76688644814965,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL041021","Coquimbo",6.26143605170912,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL041012","La Serena",10.4720002100635,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL043013","Ovalle",5.45281964930214,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL051013","Valparaíso",9.86784626407436,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL0510_31_91","Viña del Mar",8.02793982040152,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL056011","San Antonio",11.7614466769708,,
"2010-V10","2010 sep-nov","CL13101_AGR","Gran Santiago",7.18657105729384,,
"2010-V10","2010 sep-nov","CL061011","Rancagua",6.76707447898944,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL063012","San Fernando",4.14051476943489,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL073011","Curicó",4.77260778666714,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL071013","Talca",7.63333840633776,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL074012","Linares",8.85953837851837,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL1610_11_31","Chillán",9.50840595396111,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL0810_11_31_81","Concepción",7.14426395358107,,
"2010-V10","2010 sep-nov","CL0811_02_21","Talcahuano",7.96258059062755,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL081061","Lota",13.2186895994179,,
"2010-V10","2010 sep-nov","CL081021","Coronel",10.8697993358737,,
"2010-V10","2010 sep-nov","CL083011","Los Ángeles",7.29827455114495,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL092011","Angol",8.23761373997279,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL091013","Temuco",7.25678384158305,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL141012","Valdivia",8.9073287803995,,
"2010-V10","2010 sep-nov","CL103011","Osorno",10.2769810097218,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL101013","Puerto Montt",4.54479485964344,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL111011","Coyhaique",4.0186366186363,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL112011","Puerto Aysén",7.97096836628861,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V10","2010 sep-nov","CL121011","Punta Arenas",3.68212454145809,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V11","2010 oct-dic","_T","Total Nacional",7.12034736568702,,
"2010-V11","2010 oct-dic","CL151011","Arica",7.63675617448989,,
"2010-V11","2010 oct-dic","CL011071","Alto Hospicio",4.23769871425215,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2010-V11","2010 oct-dic","CL011011","Iquique",5.96869038974689,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
